psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
200583;Rural;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;100;100;Agree;Agree;Disagree;Agree;Disagree;Yes, have done this;Yes;100;Only download apps that are free;38;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;226,5
200586;Suburban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;5;20;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;20;Yes, have paid for app;33;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;226,5
200623;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;30;10;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;30;Yes, have paid for app;28;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;226,6
200641;Rural;Female;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;Yes, do this;No, do not do this/Have not done this; ;10;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;20;Yes, have paid for app;36;Married;Some college, no 4-year degree (includes associate degree);Not employed for pay;$40,000 to under $50,000;226,6
200642;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;8;50;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;30;Only download apps that are free;43;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$75,000 to under $100,000;226,6
200646;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;10;5;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;10;Yes, have paid for app;25;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$20,000 to under $30,000;226,6
200701;Suburban;Male;Yes;No;No;Yes;No;No;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;10; ;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes; ; ;69;Married;High school graduate (grade 12 or GED certificate);Retired; ;226,6
200763;Suburban;Male;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;50;50;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;28;Never been married;High school graduate (grade 12 or GED certificate);Employed full-time;$40,000 to under $50,000;226,7
200774;Suburban;Female;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;30;10;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;1;Yes, have paid for app;35;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$20,000 to under $30,000;226,7
200783;Urban;Female;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;250;20;Agree;Agree;Agree;Agree;Agree;No, have never done this;No; ; ;23;Living with a partner;High school graduate (grade 12 or GED certificate);Not employed for pay; ;226,8
200795;Urban;Female;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;10; ;Agree;Agree;Disagree;Disagree;Agree;Yes, have done this;No; ;Only download apps that are free;54;Never been married;Some college, no 4-year degree (includes associate degree);Retired; ;226,8
200839;Urban;Female;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;25;100;Agree;Agree;Disagree;Agree;Disagree;No, have never done this;Yes;3; ;20;Never been married;Some college, no 4-year degree (includes associate degree);Not employed for pay;Less than $10,000;226,8
200849;Urban;Female;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;5;25;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;12;Yes, have paid for app;23;Never been married;Some college, no 4-year degree (includes associate degree);Employed part-time;Less than $10,000;226,9
200852;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;4;40;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;45;Yes, have paid for app;22;Living with a partner;High school graduate (grade 12 or GED certificate);Employed full-time;$50,000 to under $75,000;227
200855;Suburban;Female;Yes;No;Yes;Yes;No;No;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;100;Agree;Agree;Agree;Agree;Agree;No, have never done this;No; ; ;19;Never been married;Some college, no 4-year degree (includes associate degree);Employed part-time;$100,000 to under $150,000;227,1
200880;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;15;20;Agree;Agree;Agree;Disagree;Disagree;Yes, have done this;Yes;30;Only download apps that are free;26;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$30,000 to under $40,000;227,1
200885;Urban;Male;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;10;10;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;30;Yes, have paid for app;68;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$100,000 to under $150,000;227,1
200899;Urban;Male;Yes;Yes;Yes;Yes;No;Yes;Yes;No;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;Yes, do this;No, do not do this/Have not done this;20;8;Agree;Agree;Agree;Disagree;Agree;No, have never done this;Yes; ; ;50;Never been married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;227,2
200920;Suburban;Male;Yes;Yes;Yes;Yes;No;No;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;10;3;Disagree;Agree;Agree;Disagree;Agree;Yes, have done this;Yes;6;Only download apps that are free;61;Married;Some college, no 4-year degree (includes associate degree);Retired;Less than $10,000;227,2
200935;Suburban;Male;Yes;Yes;Yes;Yes;No;No;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;75;7;Agree;Agree;Agree;Disagree;Agree;No, have never done this;Yes; ; ;60;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Have own business/self-employed;$150,000 or more;227,2
200949;Suburban;Male;Yes;No;Yes;Yes;Yes;Yes;No;No;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;9;2;Agree;Agree;Disagree;Agree;Agree;No, have never done this;No; ; ;40;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$40,000 to under $50,000;227,2
200953;Urban;Male;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;20;30;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes; ;Yes, have paid for app;22;Never been married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;227,3
200983;Urban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;10;50;Agree;Agree;Disagree;Agree;Disagree;Yes, have done this;Yes;30;Yes, have paid for app;42;Divorced;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;227,5
200984;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;3; ;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;8;Only download apps that are free;19;Never been married;High school graduate (grade 12 or GED certificate);Employed part-time;$50,000 to under $75,000;227,5
200988; ;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;25;50;Agree;Agree;Disagree;Disagree;Agree;Yes, have done this;Yes;30;Only download apps that are free;27;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;227,7
200998;Suburban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;6;1;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;15;Only download apps that are free;67;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$100,000 to under $150,000;227,8
201001;Rural;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;10;20;Agree;Agree;Disagree;Agree;Disagree;Yes, have done this;Yes;30;Only download apps that are free;45;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$50,000 to under $75,000;227,9
201006;Suburban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;7;20;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;15;Only download apps that are free;23;Married;College graduate (B.S., B.A., or other 4-year degree);Not employed for pay;$10,000 to under $20,000;227,9
201022;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;25;100;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;60;Yes, have paid for app;21;Living with a partner;None, or grades 1-8;Employed full-time;$100,000 to under $150,000;228
201036;Urban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;10;50;Agree;Agree;Disagree;Agree;Agree;No, have never done this;No; ; ;19;Single;High school graduate (grade 12 or GED certificate);Employed full-time;$50,000 to under $75,000;228
201039;Suburban;Male;Yes;No;Yes;Yes;No;No;No;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;5;10;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes; ; ;44;Single;Some college, no 4-year degree (includes associate degree);Employed full-time;$40,000 to under $50,000;228,1
201041;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;100;50;Agree;Agree;Disagree;Agree;Agree;Yes, have done this;Yes;100;Yes, have paid for app;29;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$100,000 to under $150,000;228,1
201044;Suburban;Female;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;5;50;Agree;Agree;Disagree;Agree;Disagree;Yes, have done this;No;5;Yes, have paid for app;18;Never been married;High school graduate (grade 12 or GED certificate);Not employed for pay;$75,000 to under $100,000;228,2
201052;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;Yes, do this;Yes, do this;20;40;Agree;Disagree;Disagree;Agree;Agree;Yes, have done this;Yes;10;Yes, have paid for app;30;Living with a partner;High school graduate (grade 12 or GED certificate);Employed part-time;$20,000 to under $30,000;228,2
201056;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;0; ;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes; ;Only download apps that are free;24;Living with a partner;High school graduate (grade 12 or GED certificate);Not employed for pay; ;228,3
201060;Suburban;Male;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;100; ;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;200;Yes, have paid for app;19;Living with a partner;High school graduate (grade 12 or GED certificate);Employed full-time;$40,000 to under $50,000;228,4
201065;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;No, do not do this/Have not done this;3;1;Agree;Agree;Agree;Disagree;Agree;Yes, have done this;Yes;36;Yes, have paid for app;63;Widowed;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired;$50,000 to under $75,000;228,6
201073;Suburban;Male;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;Yes, do this;Yes, do this;Yes, do this;No, do not do this/Have not done this;Yes, do this;5;100;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;10;Only download apps that are free;19;Never been married;Some college, no 4-year degree (includes associate degree);Employed part-time;$75,000 to under $100,000;228,7
201232;Suburban;Female;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes, do this;Yes, do this;No, do not do this/Have not done this;No, do not do this/Have not done this;Yes, do this;No, do not do this/Have not done this;Yes, do this;50;400;Agree;Agree;Agree;Agree;Agree;Yes, have done this;Yes;2;Only download apps that are free;18;Never been married;High school graduate (grade 12 or GED certificate);Employed part-time;$150,000 or more;228,7
